GeneName,0h.a,0h.b,2h.a,2h.b,8h.a,8h.b,16h.a,16h.b
Rps6,16.61619567,16.66925237,16.58919796,16.4566733,16.40698936,16.43825963,16.27648274,16.31233859
Ybx3,16.44429825,16.47459477,16.35540724,16.41137873,16.44947589,16.5099389,16.15500152,16.19202338
Ybx1,13.28749452,13.26893685,13.44562342,13.3808017,13.53481135,13.4270273,13.55747574,13.59959268
Csde1,13.97846218,14.01965265,14.22131878,14.23840727,14.46016332,14.4257493,14.41933517,14.46892557
Gramd1b,15.3996278,15.50123527,15.50123527,15.33566233,15.67610789,15.60939688,15.76519645,15.82165302
Zcchc9,14.68211825,14.69263259,14.83033981,14.69454672,14.83572922,14.75942231,14.69546399,14.67099171
Themis,13.67002115,13.70872692,13.72360121,13.8352084,13.83152743,13.74514343,14.04395993,13.99833083
Gch1,13.48852368,13.41214761,14.82752669,14.74748785,14.66883588,14.54992638,13.79603691,13.89300012
Cd69,13.61166125,13.72951224,14.15118072,14.02783115,13.86513465,13.84274171,13.51350425,13.62478498
Stat6,14.64009408,14.50939667,14.90287743,14.59238332,14.9875071,14.85886684,14.91002779,14.92228222
Cd3eap,11.23321424,11.21319341,12.54130241,12.14153584,12.69759898,12.68019263,12.57324225,12.50498369
Rbm19,14.3144387,14.27173153,14.69263259,14.83572922,14.79210021,14.76138224,14.87625127,14.87340966
Pinx1,13.57864827,13.63439006,13.32287374,13.52530574,13.3487184,13.43471553,13.50198034,13.47858328
Gnai1,14.40219625,14.43572206,14.66291126,14.64444152,14.8622133,14.8064656,14.99959125,14.97341464
Bin2,13.65101141,13.67387739,13.99393093,13.85597592,14.11070304,14.17101221,14.38250627,14.05541597
Cemip,15.51731738,15.51611548,15.37707415,15.44721851,15.83127126,15.81022961,15.94288931,15.93724635
Eef1g,15.33566233,15.32383926,15.09690021,15.66960501,15.49207038,15.48224029,15.44280051,15.41955799
Rpl12,13.45269969,13.6052146,13.59432025,13.55111484,13.59776428,13.59180299,13.7608096,13.73735276
Txnrd3,13.91968611,13.91525603,14.21438035,14.10834945,13.85356178,13.93313876,13.72656049,13.68521281
Hirip3,13.60620809,13.51884486,13.75616894,13.84843783,13.86233886,13.67312551,13.79562869,14.01330108
Nr4a1,12.48173605,12.55125988,12.90665783,12.92366046,12.75561898,12.66151152,12.99565376,13.06372061
Hypk,17.20159991,17.20159991,17.24154492,17.20159991,17.20159991,17.22708749,17.49793035,17.47089695
Abcb1b,14.46974514,14.44645139,14.81544713,14.47688523,14.9177479,14.91282786,14.9932248,15.04988314
Txlna,15.1809507,15.17624969,15.60229285,15.42448365,15.49838699,15.46996654,15.54731995,15.50393272
Rpl32,17.583644,17.51732695,17.51732695,17.28290096,17.06487644,17.20159991,16.8496248,16.82620745
Cpsf1,12.89113286,12.77398912,13.50198034,13.40671674,13.46495677,13.26742325,13.09976679,13.15993753
Ier2,14.02367105,14.05797818,14.08927456,14.2017619,14.61719965,14.3943964,14.23309189,14.32948816
1700028K03Rik,14.46700828,14.4107427,14.92448332,14.6161921,14.77513322,14.70844464,14.61005637,14.57776065
Rpl6,15.11694115,15.192361,16.61619567,16.65268601,17.12577452,16.69299744,16.23190141,16.44429825
Ngdn,12.27085131,12.17799487,13.7041549,13.30665227,13.20179521,13.13927067,12.98094418,13.11312154
Pdcd1,12.38084576,12.5010842,13.45608035,13.23292528,13.45089203,13.46726549,13.3105004,13.31677923
Pdcd11,13.58500014,13.61610034,14.11536104,13.95729872,14.16101038,14.05638007,14.05907713,14.11148737
Tnpo1,13.09284897,13.22983631,13.70984033,13.26538482,13.80218456,13.80525204,14.57157914,14.5157639
Rasa3,12.74829954,12.69883819,13.62333341,13.55342127,13.65101141,13.50579894,13.18651394,13.22606998
Snx2,13.21538835,13.34758676,13.74440337,13.78640981,13.71788605,13.70747793,13.44426476,13.48899998
Myc,14.59388887,14.66883588,15.192361,15.0202157,15.11497219,15.08369172,14.90858999,14.88225352
Tfdp1,13.93553331,13.87908743,14.02271676,14.09058266,13.88341003,13.9093119,14.07056271,14.02271676
Las1l,14.34990212,14.19712747,15.20018775,15.15119778,14.98505533,14.82488926,14.85301704,14.75816458
Copa,11.66226937,11.81323142,12.74148642,12.29860246,12.19292702,11.95423546,12.19921153,11.85498379
Pdha1,14.40562649,14.46111387,14.37358889,14.28744541,14.27349664,14.3044872,14.68211825,14.66883588
Sh2d2a,14.47138887,14.51054021,15.3656617,15.1431644,15.51100043,15.39714371,15.74187809,15.81910316
Gng12,13.7608096,13.81451172,13.89638995,13.66399691,13.83767979,13.77179994,14.25221906,14.3404834
Ddx59,14.71504713,14.72153027,14.07948859,14.16216278,14.38865407,14.38422922,15.04732259,15.01057396
Slc5a6,15.14048281,15.12460946,15.57026141,15.48573385,15.51855157,15.45683901,15.26404497,15.28175797
Trim28,14.33015108,14.3079054,14.19247161,14.21947159,14.19037287,14.25676238,14.38790524,14.24383021
Add2,13.23801563,13.41683864,13.65101141,13.61828463,13.89761664,13.6963629,13.95790773,13.96475956
Arhgap25,13.99547909,14.11148737,14.1331407,14.09901163,14.36171048,14.31686472,14.41217759,14.3864753
Rnf219,13.05089447,13.1100217,13.67926689,13.45608035,13.78961219,13.67637768,13.67122293,13.68091115
Bex6,12.82067298,12.77778499,12.82067298,12.66330315,12.73028894,12.74397649,12.92577689,12.92366046
Nufip2,13.87853061,13.89300012,13.88020064,13.84978073,13.78998812,13.82689696,13.93407823,13.83152743
Pdcd4,12.89619793,12.8726508,13.56776699,13.41498948,13.64745317,13.57534941,13.63230307,13.70560253
Larp4,13.35885085,13.43267177,13.48584051,13.27844998,13.95477425,13.88077681,15.19561606,15.27892721
Zfp36l1,17.35251907,17.31249862,18.34180661,17.97054163,18.34180661,18.23127658,17.97054163,18.03389528
Atp1a1,12.6171329,12.69193942,13.49447741,13.03712516,13.28093393,13.22371416,12.9391874,13.07323303
Ppm1g,14.2044538,14.286321,14.78511246,14.6183014,14.34893013,14.38607621,14.3404834,14.26337331
Mki67,13.74111019,13.69227117,14.14527236,13.67813328,13.96318731,13.98006539,13.85998246,13.81717368
Top1,13.72301001,13.8222188,14.55710759,14.57406192,14.22480269,14.04169666,14.10834945,14.00081977
Pa2g4,14.77179334,14.79645976,15.65384851,15.63244474,15.66105453,15.57026141,15.16858797,15.11694115
Naf1,12.84596837,12.87350396,12.65973242,12.72123658,12.66662207,12.75741427,12.95493542,13.09976679
Ddx19b,12.99340822,13.14533089,14.03936338,13.7675843,13.58685284,13.59529784,13.6052146,13.59776428
Il7r,13.97338176,13.98568007,14.49323141,14.46815754,14.53805422,14.58850839,14.62780496,14.59128221
Parvg,12.430794,12.48626537,13.53554699,13.18359268,13.72048878,13.7259998,13.68521281,13.83367948
Slc4a10,13.83695383,13.86442573,13.66758952,13.59888393,13.92799153,14.04895314,14.00967713,14.08792072
Rbl1,13.24355371,13.34615264,13.30564682,13.32777988,13.38727852,13.4804437,13.19726573,13.30071821
Ktn1,13.84843783,13.8844597,14.54255173,14.4257493,14.75942231,14.64009408,14.44497241,14.50818618
Acaca,13.62125331,13.69339713,14.38174507,14.11603353,14.27504856,14.17234984,13.89014977,13.86233886
Prkce,13.15416514,13.15699841,13.93553331,13.69593292,13.97846218,13.87350156,13.84978073,13.80921563
Ung,12.49938967,12.56807973,12.94275742,12.84814951,12.89434351,12.88397709,13.07105116,12.99150463
Cblb,13.12230854,13.15993753,13.10061098,13.35663579,13.11203123,13.06846526,13.10872886,13.10515342
Aebp2,13.44227502,13.410794,13.58362213,13.4462667,13.57766668,13.53207377,13.54347907,13.54665256
Mthfd1,10.84782812,11.11437533,11.80197044,11.80627412,11.57897243,12.03242918,12.24160959,12.0359805
Arl6ip6,14.40815684,14.51379288,15.23641156,15.06592433,15.07626818,15.07998964,15.04988314,15.00664186
Ddx54,13.96001499,13.91020511,14.0043954,14.0080517,14.19712747,14.18772933,14.32093849,14.22200912
Fam114a2,14.79968708,14.84134748,14.26844536,14.51379288,14.08601368,14.18583149,13.82979231,13.7887492
Slc4a7,15.45328394,15.51477391,15.42448365,15.38117239,15.32180602,15.33566233,15.37906743,15.372921
Marcksl1,12.85329765,12.90171441,13.75863906,13.35195236,14.28167368,14.18368624,14.54486038,14.64242731
Taok1,13.73075285,13.80288272,14.04484339,14.03215654,14.44645139,14.3176253,14.61203956,14.56060266
Mocs2,14.95824048,15.03623044,14.8853996,15.3116998,15.27406305,15.20018775,15.09361716,15.08565192
Hspe1,13.88269617,13.76861122,14.45918528,14.19870301,14.60458767,14.54758441,14.41870765,14.34990212
Slc26a2,15.23145745,15.25809353,15.39714371,15.25809353,15.20018775,15.20583613,15.02559867,14.93166105
Rabggta,13.64745317,13.68210877,14.49408881,14.27349664,14.40905247,14.18315166,13.99613719,14.04081248
Larp7,14.84309662,14.85138538,15.38679946,15.11694115,15.49524416,15.44280051,15.12213271,15.12868184
Mios,12.71780856,12.58480916,14.40009767,14.21092435,14.11148737,13.84599861,13.73323614,13.69433519
Cdkn2aip,12.92890411,12.84064035,12.89766869,12.98278151,13.18359268,13.31574459,13.1765488,13.43471553
Rgs9,13.35595898,13.41257621,14.29324813,14.20541087,14.59795581,14.55633826,14.20010152,14.23597709
Gnas,13.47969786,13.61752123,13.5210172,13.41749609,13.31275044,13.35741126,13.44671006,13.4270273
Fosl1,16.53237102,16.57300531,16.23438877,16.43825963,16.4982212,16.4566733,17.01643009,17.10121092
Ank3,13.56539557,13.49878978,13.96851775,13.75804289,14.00351825,14.02271676,13.86686064,13.84978073
Nadk,13.79426667,13.86686064,14.84646498,14.85005663,14.33608768,14.16655817,14.3917999,14.61089161
Prkcq,13.53279218,13.56634623,13.86233886,13.91797199,13.91525603,13.82115745,13.80686659,13.84113667
Tmem11,14.21092435,14.23940776,14.11603353,14.00595655,14.10724721,14.12955021,14.04953981,14.16775268
Zcchc17,13.06372061,12.91342742,13.38834488,13.50076769,13.20805838,13.30491126,13.67387739,13.77708894
Setd4,13.40110196,13.37300427,13.34513091,13.24924461,13.18245742,13.31677923,13.18145871,13.07010292
Mib2,12.77953108,12.81009616,13.04065656,13.03619671,12.91962375,12.85507092,12.91198121,12.99810343
Mbd3,14.14799058,13.71577311,14.46111387,13.88759295,14.27689138,14.40905247,14.18418118,14.1214732
Amfr,13.41348983,13.4804437,13.87853061,13.87206671,13.7531949,13.73367824,13.80070804,13.96943795
Sqstm1,13.29096698,13.20370135,14.62551428,14.49209166,14.50483817,14.40664787,14.22131878,14.23653089
Cops3,14.86956888,14.90081298,14.8064656,14.75942231,14.63601273,14.66403172,14.54381485,14.4883862
Chkb,14.80113576,14.77101304,15.5540887,15.51611548,15.45831355,15.26942134,15.10769646,15.18439207
Ndrg1,15.86322058,15.65017499,15.74817758,15.5432842,16.43825963,16.32487963,16.41137873,16.41137873
Chek1,13.52617885,13.5583907,13.87493847,13.9378955,13.97703801,13.87056579,13.57468198,13.58172477
Pan2,14.51798825,14.62929021,14.82488926,14.70483048,14.73906555,14.75513988,14.68712981,14.61005637
Samsn1,13.84363318,13.89761664,14.31158101,14.2083697,14.13657672,14.07948859,13.85846374,13.84905906
Slirp,14.56197835,14.64609019,14.85301704,14.77625266,14.88086637,14.87625127,14.99676312,14.97452705
Tox2,13.41498948,13.26303515,14.66087115,14.32712759,15.0448886,15.04988314,14.88458245,14.96586878
Rpl13,12.8092729,12.89766869,12.83273773,12.73114295,12.8559174,12.77271652,12.8027962,12.77398912
AF067061,13.68857848,13.67813328,13.9337862,13.78157839,13.99695214,13.98456258,13.9057198,13.97510165
Mapre2,14.36056003,14.44980813,14.29448423,14.46177203,14.03270547,14.09901163,13.91020511,13.9093119
Cdk4,14.70377484,14.62036987,15.1457811,15.0178652,15.2218714,15.12868184,15.00768004,14.94307611
Ubp1,12.63442888,12.57014301,13.2726807,12.91714916,13.46564722,13.34693089,13.42657714,13.47040687
U2af1,15.19561606,15.26942134,15.95753494,15.94288931,16.24028992,16.09206951,15.60939688,15.66645654
Gabpa,13.37408984,13.4072337,13.4955495,13.37724439,13.59301095,13.59432025,13.75804289,13.64617332
Cbx5,12.41746705,12.6324356,12.92709935,12.89915939,13.33721553,13.05482354,13.33881847,13.24355371
Setx,14.0670553,14.15717922,14.79210021,14.72811519,14.50600112,14.44907538,14.25382786,14.33123134
Nfkbib,14.50394163,14.4410837,14.93420819,14.63601273,14.82330743,14.85301704,14.83908267,14.77023054
Vmn1r75,13.1999111,13.1960367,13.37063698,13.06521351,13.8305877,13.76467796,14.15586983,14.25382786
Arhgap1,14.56493215,14.68712981,14.66159653,14.52129918,14.43006238,14.51798825,14.39647014,14.41721462
Loh12cr1,15.66645654,15.69224721,15.50393272,15.69498713,15.60939688,15.58841012,15.53840312,15.5347416
Inpp5d,13.99613719,14.09579753,14.12749164,14.18772933,13.91241394,13.92069497,14.08481562,14.10159712
Trmt44,12.1401396,12.11624841,12.24476225,12.17507193,12.83700639,12.73348935,13.03712516,13.08050579
Eif4g1,13.92707859,13.83152743,14.7501185,14.60330358,14.77023054,14.69454672,14.54140295,14.53167455
Lad1,13.08522914,12.96065834,13.83695383,14.08126499,14.30018456,14.14345599,14.00676942,13.96427706
Rb1,12.39218883,12.36372934,12.68823066,12.49938967,12.60883075,12.63363719,12.64619503,12.49400661
Gnl3,15.61556941,15.58841012,16.17953902,15.95753494,16.0009592,16.12960198,16.40698936,16.24028992
Rassf2,14.69683368,14.31005332,15.85745718,15.71563507,15.12868184,15.16333737,14.73906555,14.75942231
Marcks,12.60439866,12.6866501,13.56634623,13.16874474,13.20370135,13.22791671,13.08595441,13.26673695
Mapk1,15.41643083,15.46996654,15.13845082,15.28293435,15.28175797,15.34207165,15.11497219,15.07626818
Lpxn,14.00967713,13.71190509,13.96001499,13.76730835,14.15340222,14.24088993,13.84599861,13.81548068
Farsa,11.6227025,11.6374934,13.62553624,13.36959537,13.08749068,13.13758747,12.61545216,12.90543253
Cdkn1b,12.69883819,12.58156033,13.41749609,13.18569452,13.63439006,13.40671674,13.37140556,13.45969836
Tbx21,12.54083075,12.286093,13.04442539,12.91962375,12.99810343,13.05151148,12.63363719,12.58975
Pdha2,13.29475031,13.3175211,13.71961182,13.80150468,13.73643495,13.77849914,13.71342336,13.55558454
Eif4b,14.62036987,14.60848106,14.22200912,14.65806012,14.41870765,14.41395045,14.74872159,14.62036987
Bfsp2,14.52739751,14.35609641,14.43488884,14.2044538,14.12749164,14.22131878,13.91326911,14.07948859
Mybbp1a,13.77295201,13.84599861,14.25553703,14.28079555,14.3899713,14.15222611,14.30018456,14.32498627
Adrbk1,11.61265985,11.70546682,13.85972336,13.57864827,13.64939726,13.4970547,12.99438528,13.05572353
Anp32a,14.65355077,14.72261922,14.6161921,14.54992638,14.5817092,14.59128221,14.63032805,14.60746604
Naca,12.64890247,12.83700639,13.23486789,13.06846526,12.93536782,12.90400727,13.2726807,13.27489068
Cgn,14.51217635,14.49466187,14.53167455,14.51140575,14.66159653,14.73906555,15.06722436,14.97989439
Nefh,13.94159148,13.94236156,15.26864041,15.28447171,14.82488926,14.99959125,13.94236156,14.33680848
Nfil3,15.74817758,15.68207858,15.81022961,15.54731995,15.64780343,15.70068121,15.68445644,15.74817758
Cluh,13.62919681,13.33881847,14.03270547,13.825723,13.99016144,14.08481562,13.81717368,13.92023118
Fads3,16.34894406,16.3962644,16.26493179,16.16780512,16.58919796,16.58284423,16.870245,16.80556832
Tor1aip1,13.69339713,13.70148931,16.31233859,16.01076585,15.77132105,15.84440859,15.87631661,15.90209213
No66,13.94511957,13.88020064,14.16216278,13.99695214,14.09705059,14.0670553,13.91241394,13.83695383
Serbp1,13.83152743,13.85513773,14.77101304,14.61005637,14.15717922,14.01025608,13.70703101,13.69916757
Nol7,14.30383497,14.29261087,14.3144387,14.18911319,14.29730596,14.3917999,14.3864753,14.30864905
Dntt,13.83367948,13.79042931,13.76426035,13.72483797,13.87599016,13.78961219,13.89761664,13.97258907
Slc1a5,12.74523085,12.76216418,13.91868985,13.62777793,13.59090861,13.46815677,13.17386814,13.14657234
Ubxn6,15.28293435,15.33069748,15.52138604,15.58457234,15.65017499,15.61556941,15.29893229,15.25809353
Ldlrap1,14.35518868,14.36764727,14.45624353,14.47573965,14.53014396,14.52230523,14.58277327,14.55201971
S100a13,12.87350396,12.76563895,13.55628058,13.43217236,13.63172747,13.40400158,13.24355371,13.44562342
Plcb2,14.66087115,14.7254131,15.14208636,14.94134198,14.97341464,14.97020953,15.36912829,15.31536334
Notch3,15.85595967,15.84163434,15.48573385,15.5257424,15.73071359,15.70947526,15.75648423,15.73567234
Saraf,13.48390932,13.44671006,13.18858032,13.50274356,13.53279218,13.56462307,13.70560253,13.68414008
Ice1,12.83700639,13.06704276,14.10387983,14.14209376,14.03215654,13.98032589,13.88681291,13.90292398
Esf1,12.77398912,12.88147191,12.95238684,13.11741533,13.30009092,13.32662086,13.55111484,13.32105092
Mageb16,11.7618179,11.88005689,12.9382604,12.77271652,13.66883997,13.50678107,13.84113667,13.95251866
Nolc1,13.54417772,13.65372696,14.59622404,14.20010152,14.27074315,14.19546738,14.36279048,14.22042579
Ccdc88c,13.67387739,13.47591084,13.81149016,13.73075285,13.87539888,13.84534939,13.98568007,13.98105096
Zc3hav1,13.91868985,13.94833024,14.32712759,14.1214732,14.26545281,14.24906021,14.49408881,14.47573965
Vamp1,14.4072134,14.43660113,14.63201303,14.53805422,14.347524,14.42353075,14.47882674,14.36477052
Slbp,13.35195236,13.45969836,13.70633748,13.58450651,13.73075285,13.70872692,13.76304946,13.85513773
Rpl18a,13.93468936,13.89705294,14.21947159,13.99086892,13.98006539,13.96681563,13.88269617,13.9366655
Errfi1,14.61719965,14.67223687,15.43200545,15.30794728,15.37707415,15.31381372,15.51731738,15.51100043
Mak16,13.94086507,14.06300316,14.34893013,14.12043876,14.17978559,14.16101038,14.24383021,14.26959121
Foxk2,13.02396607,13.08595441,13.45367077,13.59829952,13.47040687,13.69958318,13.54870762,13.47969786
Lmnb1,13.04602317,12.94660264,13.97788043,13.53116947,13.96427706,13.79042931,13.59529784,13.5889075
Clcc1,14.2514073,14.14209376,14.44980813,14.31040663,14.69888096,14.50117493,14.49555072,14.64902302
Ptpn7,12.91280288,13.02556993,13.83889024,13.89014977,14.12374761,13.89761664,13.40998831,13.7041549
Atad1,14.73349877,14.66159653,14.51667526,14.44226271,14.82095011,14.81280417,14.52230523,14.50117493
Tagap1,12.81104642,12.74058134,13.20972233,13.20805838,13.38375292,13.39382615,13.37607995,13.253218
Eps8l1,13.76861122,13.86798363,13.95909918,13.85998246,13.74784085,13.78511047,14.0344516,14.04706787
Rps27,14.99821771,14.97020953,15.07998964,15.18902388,16.04018108,15.98476254,16.97268979,16.9848166
Usp15,13.10747408,13.09013587,13.18932986,13.34513091,13.1917377,13.20057215,13.30491126,13.37724439
Dmxl1,13.20057215,13.23100034,13.74253973,13.6914513,13.4804437,13.43217236,13.55201194,13.5095433
Gfi1,12.42966721,12.40065695,12.73028894,12.73866251,12.98278151,13.04281495,12.9737092,13.15103443
Pds5a,14.95361131,14.9776498,14.96208084,15.03623044,14.84309662,14.89693872,14.63279782,14.57547417
Mical1,11.75298812,11.68244769,12.40751569,12.00803916,11.97488602,11.96640611,11.23321424,11.44099895
Hnrnpul2,13.30071821,13.28749452,13.51047287,12.90543253,12.88147191,12.93751769,12.42966721,12.43441372
Fbxl20,14.64666864,14.65518285,14.9264548,15.11497219,15.07998964,14.99548879,14.4257493,14.44226271
Rgcc,13.82403863,13.76649298,13.91326911,14.35450473,14.23062953,14.04791355,13.46564722,13.6017057
Gsk3b,12.35497162,12.31833082,13.07829499,12.84064035,13.04065656,12.8239095,12.26764548,12.42471677
Acvrl1,13.42657714,13.53279218,13.87539888,13.9366655,13.4360227,13.45538236,13.19053359,13.15416514
Usp6nl,13.79227996,13.80636348,14.89596677,14.58762718,14.60746604,14.55124229,14.15664851,14.31368794
Ints3,13.90048718,13.42657714,14.42027117,14.17101221,13.25017624,13.37607995,13.21280319,13.29096698
Rps10,16.36690856,15.78695143,17.26180988,17.11095901,16.38316728,16.53237102,14.72930942,14.52411122
Cpsf6,16.64006446,16.38316728,16.52505029,16.38921407,16.18609482,16.35540724,15.66387651,15.82603418
Hnrnpab,13.04281495,13.15103443,13.45217756,13.21885765,13.1100217,12.93684033,12.68994366,12.57014301
Arid2,14.45770367,14.48974506,14.74748785,14.6130817,14.13538924,14.15402049,13.6565187,13.55747574
Sae1,15.64448779,14.84309662,15.66105453,15.70332855,14.72811519,15.07411592,13.91525603,13.89014977
Slc9a3r1,13.96357071,14.07862306,14.04081248,14.13951104,14.04484339,13.98849794,14.09830321,14.10074317
Znf622,13.68616547,13.67926689,13.77789185,13.87350156,13.50678107,13.70148931,13.4300321,13.28467393
Dnajc21,14.63032805,14.53014396,13.99016144,14.21620442,14.12463689,14.31550662,14.03270547,13.91797199
Grik5,15.87631661,15.92725772,15.90209213,15.55280501,15.51477391,15.5347416,14.9875071,14.9899663
Stmn1,13.65318039,13.72360121,14.01965265,13.91241394,13.31887689,13.33721553,13.15993753,13.13380132
Copb2,16.19202338,16.20058187,15.96586154,16.095863,15.91796715,16.01803427,15.73885849,15.72213805
BC023829,14.62551428,14.57547417,15.53587498,15.61233086,14.88840156,14.88225352,14.62551428,14.60590979
Ppp3cb,14.08544213,14.17583384,14.18540019,14.08645798,14.1146945,14.11724373,13.97429208,13.94833024
Usp36,14.6312328,14.8832663,15.35616479,15.39570291,14.9776498,14.91408973,14.40150865,14.38607621
Rasgrp2,15.00664186,15.0309164,15.39294125,15.54047093,15.2618257,15.22089133,15.1809507,15.20957231
Rrs1,14.39647014,14.42811344,14.26138128,14.35402592,14.35950071,14.4410837,14.18911319,14.23062953
Jak2,15.19783513,15.24312425,15.20957231,15.07998964,14.89378739,14.9899663,14.75616506,14.7540777
Pdxdc1,14.43068454,14.46700828,14.61155089,14.63358081,14.95824048,14.80960365,14.55633826,14.61568346
Eomes,13.51402339,13.64214764,13.99480683,14.00676942,13.97011572,13.72483797,13.33449658,13.46641428
Ddx21,12.87875084,12.76470929,13.0329063,13.00553787,12.72543934,12.79935059,12.27919661,12.52027496
Sec31a,14.16706667,14.09058266,14.3713841,14.16884397,13.90292398,13.98520013,13.69992068,13.78640981
Epsti1,14.25382786,14.28167368,14.09010941,13.98849794,14.04953981,14.07535265,14.04081248,13.98281439
Itgb1bp1,14.37519753,14.47573965,14.82604355,14.62440933,14.38174507,14.43068454,13.99016144,13.96571681
Slc16a1,12.8559174,12.83452083,14.23185451,14.17823658,13.410794,13.41589333,12.78710021,12.83700639
Cytip,13.61022651,13.57262776,14.36395422,13.63439006,13.61673658,13.92283868,13.40671674,13.4249862
Sub1,13.33128333,13.43041979,13.69078371,13.55747574,12.99340822,13.04973316,12.83030624,12.74148642
Sec23ip,13.02214602,13.0811025,13.25517831,13.00061793,12.94520864,12.90019101,12.96239241,12.98439926
Gpcpd1,14.73906555,14.77179334,14.63358081,14.5919443,14.59713113,14.67223687,14.70972307,14.66789671
Wdr86,13.5504179,13.5048243,13.43990492,13.69078371,13.16974592,13.0329063,12.87350396,13.0329063
Zfp760,17.06487644,16.97268979,17.583644,17.26180988,16.80556832,16.82620745,16.25546194,16.36690856
