ID	0h.a	0h.b	2h.a	2h.b	8h.a	8h.b	16h.a	16h.b
Myo3a	16.6929974369786	16.849624802727	16.5529545267739	16.5828442303745	16.5573678495897	16.5686612294723	16.7405137266919	16.5686612294723
Myo5a	12.6597324152513	12.6238946190695	12.5466713856333	12.3983561967188	12.6201137123943	12.7871002066823	12.9780458018917	12.8255167860959
Myo5c	14.955935845838	14.6859425942111	14.4554210557878	14.6514843797605	14.6108916091829	14.4072134001581	14.0951724003394	14.0726890410301
Myo9b	14.7875028168907	14.7534060937795	14.4920916579211	14.8822535178468	14.6327978210499	14.5852650420209	14.4172146230316	14.3886540723379
N4bp1	13.246604992345	13.2757799870547	13.5244664545168	13.0739614194986	13.1058582183338	13.3599501627273	13.5960059816695	13.6389146322705
N4bp2	12.967960240444	12.7493878379839	12.4472421899783	13.5466525552106	13.4422750215849	13.3074214306401	12.874385857413	12.9503384859762
Naa10	14.3582167421997	14.3582167421997	14.3209384945704	14.3086490489446	14.1651374746439	14.0133010799214	13.7909948773674	13.9954790874954
Naa15	14.2898785651896	14.3779943702959	14.2120995895088	14.1295502096433	14.1868663637012	14.2645888127572	14.3413688193621	14.357071416967
Naa16	15.4983869858187	15.7621098971318	15.633980784361	15.1940831019253	15.4857338469124	15.2673398967078	15.3493904129781	15.256973291722
Nab1	13.0961154453066	13.1012208562876	13.1460223404191	13.0838897908904	13.1707793023625	13.1589932247261	13.0701029232387	13.0395383803168
Nans	15.342071652474	14.9798943943351	15.3759111787166	15.1221327116874	15.0786325311228	15.1201776570235	14.5938888725194	14.6812084276197
Nap1l4	14.6615965282868	14.8026587218921	14.8430966163967	14.6968336770688	14.7710130356886	14.7964597625358	15.0090615232373	15.0202157028022
Nasp	14.2593481139351	14.2419911793153	14.31624009671	13.9778804332087	13.9415914808332	13.9791794743983	14.0163855148603	14.1027916313137
Nbas	13.9572987178844	13.7977567770702	13.3469308891168	13.1748931898962	13.5520119403417	13.1111161816984	13.1603674786635	12.7540288970608
Nbeal2	14.5004691053224	14.3817450685602	14.4601633230744	14.3904044973418	14.4920916579211	14.5025577168072	14.4981630259343	14.4081568370871
Ncapg	13.2260699752703	13.1541651373023	13.0269877427594	13.1528836431465	12.9073652167384	12.967960240444	13.0069334529667	13.0936382838137
Nck1	14.4000976697297	14.4707328654268	14.3100533174369	14.2445450905775	14.2684453625449	14.2430412347197	14.2555370304467	14.2522190649955
Nck2	12.7405813370509	12.8839770864236	12.4517869033392	12.5506459437967	12.1317307617223	12.4490482786297	12.1028465450808	12.0203722919192
Nckap1	13.5705065001666	13.18000417625	13.4270272982061	13.3105003965544	13.2388013320452	13.0613495682109	13.3638977201859	13.1950855320987
Nckap1l	14.0794885887076	14.1651374746439	13.9791794743983	13.7489335715878	14.1511807161525	14.1797855899382	13.875398881134	13.9331387643843
Nckap5	13.3157445851156	13.6255362398964	12.9128028751568	13.1051534217417	12.7482995435589	13.130560346409	13.2748906826427	12.9713433216027
Nckap5l	13.8651346487156	13.7469102397554	13.6042454006319	13.6700211487217	13.8171736833262	13.8092156278576	13.64290154372	13.603134567948
Ncoa1	12.513644434137	12.3501238375713	12.5741432923525	12.3386355832514	12.1120866677676	12.1438642360302	12.2747942033319	12.2399022080776
Ncoa2	14.4042797587828	14.3352462177818	14.3086490489446	14.177310384965	14.0690900388176	14.134220815062	13.9360110579498	13.8815764425392
Ndc1	15.4195579892114	15.274063052458	15.6444877914448	15.2864627967332	15.0910095508962	15.1457811047157	15.0322174251524	15.0936171637075
Ndrg2	12.4463809962898	12.5351043028651	12.7069420115109	12.2012477117944	12.2153588008344	12.3235284505715	12.0981976793787	12.0305112554245
Ndufb5	14.2555370304467	14.3054038960943	14.5794011409652	14.0641682912888	14.1193780288687	14.154806677985	14.0919491967081	14.0305773077315
Necap2	15.5528050143922	15.7697500621138	15.6714115923585	15.919533887865	15.4267832206879	15.5185515709291	15.7066251759013	15.5185515709291
Nedd1	15.3404937524568	15.1201776570235	14.7226192239818	15.0395784994245	15.0076800435302	15.3180833330166	14.946358674608	14.9850553293868
Nek1	13.6959329153328	13.5677669892993	13.8188535216692	13.9877715116874	14.0278311450104	13.8993856009753	14.0721048412691	13.9124139391267
Nek7	13.5355469918174	13.463414829814	13.3630713331361	13.477037407886	13.4379561927861	13.2827700380888	13.1354184400145	13.3846461416545
Nelfb	13.7444033670277	13.8576982452172	13.8028827185554	13.8315274292867	13.6571284550755	13.5868528381543	13.6639969119499	13.6161003406298
Nelfe	12.5943598990454	12.4689839882589	12.7672879824672	13.3363396090736	13.4040015786803	12.9134274233881	12.5304048542563	12.9209044815657
Nemf	13.4785832842255	13.3132444747764	12.9809441753806	13.3406954405649	13.5338737978761	13.5511148361397	13.8327751489527	13.6731255124314
Neurl4	15.0856519223482	15.2001877515286	15.0778713655683	15.1752921564211	15.3433475738735	15.5322943135995	15.6069216972888	15.676107887094
Nfam1	11.7990611181015	12.0758166842621	12.2012477117944	12.1853434945217	11.7337621097012	11.6126598515569	12.3838420261331	12.5100292564068
Nfat5	13.1006109781763	13.0961154453066	12.8289275860305	12.8631035724061	13.0895481438247	13.0255699349742	13.3498843288215	13.2329252767054
Nfatc2ip	13.5235732824278	13.6656510233194	13.5504178953425	13.4726758261138	13.4168386378947	13.3920451589332	13.2153883486401	13.377966073088
Nfix	14.6444415172047	14.5649321498777	14.6292902120975	14.4459635833677	14.6145804269454	14.5425517282016	14.4601633230744	14.489745064477
Nfrkb	12.599600160425	13.0015533117372	12.9754061311066	13.1911229990576	12.772716524318	12.865113097729	12.4993896712445	12.8406403451085
Ngb	16.1860948156379	16.0364312899585	16.2319014110238	16.0696676637712	16.0472693499258	15.9658615361373	16.6841082489738	16.5730053086485
Ngly1	15.3867994573543	15.4532839353836	15.5845723366902	15.6731646351795	15.3386508924296	15.4648380315921	15.4983869858187	15.4699665426678
Ngrn	14.3687944317319	14.4723413658064	14.4257492971769	14.2264822080002	14.1376761804	14.1696450416763	14.092984822922	14.0196526525807
Nhej1	14.3168647163957	14.068224498609	14.0879207187233	14.1114873671027	13.9948068297496	13.9764179271863	13.4804436982205	13.5456386975242
Nhlrc2	14.1924716088907	14.1831516637892	13.66193182207	13.3883448804674	13.8222188025153	13.8714839363822	14.2545693677486	13.8397995713942
Nhp2l1	12.8716277190741	12.9516980945983	13.0485726169756	12.8070491087301	12.9149200141869	12.7556189829884	12.7165339947228	12.6056941793314
Nhsl2	12.7311429546833	12.8771634183879	12.9196237463979	12.9798485839976	12.8163384223676	12.7038819954205	12.5629447281984	12.4902158647357
Nifk	13.6914512951576	13.4422750215849	13.7541141881005	13.764677958422	13.6125107742547	13.4237474325978	13.7098403303545	13.8529704972286
Nin	12.4030147774896	12.4648945489595	12.4307939993751	12.035980504134	11.8800568929152	11.9053012762652	11.6888805410692	11.6741679814336
Nipbl	14.8808663692825	14.8233074251431	13.9015686322626	14.486557216761	14.5462621649638	14.5601354876487	14.3983484125448	14.3264370316101
Nkap	13.7815783914348	13.9015686322626	13.9642770564684	13.7209442564155	13.4072336996716	13.5786482734551	13.50579894349	13.5210172032854
Nktr	14.3929899117218	14.4114849863603	14.6653637840388	14.3899713028734	14.3454335949983	14.4042797587828	14.1580956735502	14.1782365805802
Nkx1-1	11.3787580604183	10.238030266461	11.6543371845408	11.2732273617776	11.340578812985	11.6977537594299	12.6666220714405	12.2936656283092
Nme1	14.7594223116674	14.8048514471379	14.7717933361146	14.5897795852305	14.70213629903	14.6871298050373	14.6760144147735	14.6312328013958
Nme2	12.3781939464342	12.3260622312791	12.5506459437967	12.0937739425425	12.5408307526515	12.5719896226451	12.4196130238153	12.5233607729932
Nmi	13.8875929473647	13.9954790874954	14.3699915500018	13.9657168118088	14.0854421339083	14.0860136789348	14.1193780288687	13.7977567770702
Nmnat1	14.8870685820794	14.8491708566416	14.5754741726441	14.931661049931	14.56296315792	14.6212926762958	15.0892439276027	15.0137245701958
Nmt1	14.3104066321658	14.3769691838837	14.0102560821545	14.1511807161525	13.9828143894754	14.0892745584864	14.2673241688502	14.2109243525745
Nmt2	14.434888835088	14.3809150096199	14.0461995257211	14.2882149899707	14.4271635549768	14.3283853795696	14.7112009237537	14.7851124591305
Nom1	13.3406954405649	13.2551783099044	12.7746086831812	13.1411063924848	13.1621494133961	13.1012208562876	13.4174960914864	13.3868748919449
Nono	16.2119743276093	16.1081334458737	15.7200657370995	15.7126815311542	15.989884909761	15.9469439207379	16.2214086643117	16.0519337108122
Nop14	13.5630658816102	13.28165880372	13.0811024993514	13.7847066097601	13.6136462581283	13.6571284550755	13.8376797944495	13.7821729979244
Nos1	15.8312712575041	15.9020921272196	15.6511549290415	15.593163476783	15.633980784361	15.6897211731481	15.7307135924592	15.7126815311542
Npat	13.3344965783559	13.2775435156665	13.1349047561853	13.1585232734125	12.8735039625365	12.7968194580317	12.9171491603519	12.967960240444
Nr2c2	13.3930529987125	13.5338737978761	13.3294728829636	13.5001112302548	13.3096912340872	13.2559082974742	13.4134898298785	13.3247573541713
Nr3c1	14.3249862704388	14.295483988489	14.2408899291524	14.4235307483652	14.134220815062	14.1670666664611	13.9810509640417	13.8388902432795
Nr4a3	16.0569082587286	16.1550015241938	16.1353957396367	15.984762535476	16.0920695053867	16.2277373712861	16.5828442303745	16.5427666108519
Nrbf2	13.3730042656794	13.4360226985287	13.1528836431465	13.3614889959773	13.1234352860566	13.2836571827771	13.4642941305429	13.3948193108956
Nrd1	12.217911644044	12.1900198270207	12.4370752101617	12.0545020795346	12.2281908661875	12.1415358376974	12.3018083406309	12.3115069980055
Nrde2	13.4072336996716	13.5067810686875	13.5067810686875	13.3312833345108	13.2709566908753	13.1917377025916	13.499497783054	13.3978596732459
Nrip1	13.2162265273106	13.1331165933824	13.1835926777773	13.3680634651197	13.2788032210578	13.1616443432142	13.5441777209896	13.1856945235654
Nsd1	13.3655842913353	13.5375820405551	13.3730042656794	13.4121476141929	13.4560803530758	13.4227164003121	13.3808016960529	13.3913901993883
Nsmce4a	14.7112009237537	14.7540776959833	14.6212926762958	14.7551398802406	14.6400940820878	14.6569217033878	14.6722368663393	14.4981630259343
Nsrp1	13.7462057262093	13.8365042639778	13.875990161028	13.7236012139209	13.7596455333108	13.7332361391378	13.7110270000217	13.7675842962581
Nsun2	16.1763405484094	16.2319014110238	15.6573583762682	16.0603310350585	15.9071612304717	15.9227068947488	16.2649317869739	16.2319014110238
Nt5c	14.6320130283816	14.5876271823833	14.7390655504481	14.6255142811638	14.993224796973	14.8317851980669	14.8705415743546	15.0008235035729
Ntan1	14.6074660438221	14.5316745511561	14.4121775936299	14.2009837534496	14.2944842307077	14.439046925733	14.4713888650783	14.4187076471253
Nudc	14.2419911793153	14.4193351690982	14.6709917139683	14.5004691053224	14.6156834598523	14.5767228027598	14.2800643513989	14.3551886820162
Nudt8	14.9745270470154	15.6538485089176	15.2218713958285	15.4040283629266	15.1474578207951	15.595021533367	15.0639075967498	15.593163476783
Numbl	12.286938072494	12.1223589892181	12.0607850456962	12.0823339354324	11.9362392261237	12.3226276497362	12.2773810692602	12.118048333361
Nup107	13.6306063705876	13.496310795929	13.8315274292867	13.7041548979237	13.5541180847535	13.6364375451651	13.5897510023931	13.1765488039726
Nup133	13.4966612300403	13.4158933276678	13.6588609379706	13.3692101297576	13.3972557013468	13.4371870088559	13.3730042656794	13.2492446090679
Nup153	14.0957975279599	14.0416966600327	13.9202311780748	14.0156829021904	13.7815783914348	13.8584637353612	13.9498007976941	13.8970529443171
Nup155	16.8631590433409	16.8817323870976	17.312498620188	17.2270874933306	17.1905835868074	17.1257745216992	17.0873234044479	17.1257745216992
Nup160	13.9800653890743	14.0310105014083	14.0741975714817	13.9105258294441	13.8436331819247	13.7791991755147	13.8305877042674	13.7673083507791
Nup188	14.6526686116325	14.6907779852298	14.908589991506	14.8248892575913	14.9204328945104	14.8650568693114	15.048896778507	15.0160531582324
Nup210	13.6731255124314	13.8297923068724	13.8222188025153	13.8040174157631	13.7276382105218	13.7056025301858	13.7692791295295	13.7580428929913
Nup210l	13.6610334590779	13.3337572475495	13.0859544111503	13.0816722851865	12.865113097729	13.1599375343525	12.8070491087301	12.7696927368352
Nup98	16.0958629955736	16.1136539033867	16.0546065864865	16.0519337108122	15.984762535476	16.0009591972012	16.0603310350585	16.0920695053867
Nvl	14.3851691077124	14.4090524658596	14.312154444497	14.3647705202902	14.3144386967958	14.2734966415506	14.7242785226604	14.8128041706708
Oas3	13.6792668857026	13.8327751489527	13.9663414301953	13.7451434282085	13.8130794118436	13.7744714133879	13.8644257290166	13.7531948975204
Obscn	15.4371815402038	15.4822402926009	15.4983869858187	15.633980784361	15.9020921272196	15.8379866492674	15.9687574340789	15.9746864833847
Odf2	13.3210509205765	13.3751426004802	13.2125453766851	13.2348678896312	12.994385279184	13.3661724432228	13.0149010528795	12.9094755603135
Ofd1	15.3180833330166	15.390502277266	15.3677810462507	15.2020528932238	15.1404828127419	15.1384508233855	14.9582404813128	14.9498188926048
Ogfod1	11.7696817249396	11.5188881809074	12.4689839882589	12.1658156605608	11.9948080526134	11.7696817249396	11.7054668186339	11.9053012762652
Ogfr	12.8452525720867	12.6056941793314	12.7647092862788	12.3451851413872	12.6233288892633	12.7016883377115	13.0913437631075	12.8327377342643
Ogt	13.4818057743646	13.3860253388956	13.4360226985287	12.8542062608868	13.0828964404553	12.9523868366001	13.2065454502473	13.2645369728259
Olfm3	14.3983484125448	14.5321849179288	14.4818484923917	14.2665307281205	14.4641720339587	14.332121578478	14.5039416261793	14.4213394275555
Olfr281	16.5828442303745	16.605874731751	16.3375996159441	16.4745947717541	16.1410465872046	16.4494758891207	16.1709762779037	16.0401810775301
Olfr775	15.3971437143019	15.5511934196934	15.331892531714	15.4147408530517	15.4822402926009	15.5012352658724	15.7356723395316	15.646000401899
Olfr901	15.2511096249852	15.1890238812884	15.0856519223482	15.1703539908279	15.1246094571329	15.1316368558015	15.2389539321486	15.1316368558015
Opa1	15.0160531582324	15.0187489787451	14.9430761059881	14.8233074251431	14.7604265113438	14.8464649801812	14.6688358847168	14.6699492989572
Ophn1	12.3867618492814	12.309836498925	12.1151506475363	12.1401396012243	12.4596527410791	12.2416095910538	12.2399022080776	11.7618178976099
Osbpl11	15.4073407044575	15.4568390090581	15.2454962324135	15.1600157060442	15.325233475076	15.2924397822802	15.4491062341996	15.3180833330166
Osbpl3	13.9404660696683	13.8735015582622	13.869050354037	13.799505181045	13.4839093224571	13.6610334590779	13.3519523578616	13.3092415641109
Osbpl7	13.7031527365519	13.6354630694015	13.7209442564155	13.7602421338164	13.8815764425392	13.8007080427969	13.766492977923	13.5683436639757
Osbpl8	14.5060011236683	14.5396086354452	14.6145804269454	14.3196126601234	14.332121578478	14.37586702864	14.1836862415822	14.1146944986078
Oser1	15.1562252168059	15.3493904129781	14.874540193426	14.9875070973212	15.2389539321486	15.2405869391075	15.1890238812884	15.0951376301905
Ostm1	13.5007676888186	13.4190814996914	13.6700211487217	13.2097223349225	13.4254201096551	13.4714339316947	13.2603320148771	13.257155449702
Otoa	12.3131465593503	12.5408307526515	12.2860929950873	12.4219639885086	12.5693134226878	12.5911842437847	12.1162484060691	12.3578438583146
Otud4	14.456243531797	14.3825062663281	14.0826823136814	14.3079054047613	14.4842035899916	14.4202711746358	14.5817091978052	14.5885083946243
Otud7b	13.7359385976787	13.5798470116881	13.0706227494689	13.5375820405551	13.4121476141929	13.6625942476361	14.1015971200549	14.1395110447505
P2rx3	12.5789191097211	12.9857993279949	12.596360758418	12.4517869033392	12.8027961974383	12.6685601937299	13.0793460946709	12.9557895126385
P2rx7	14.1407237678153	14.0701971591065	14.1434559926306	14.2863210038118	14.0528955312245	14.0741975714817	14.3751975265461	14.1498165179084
Pabpc1	15.0510466686273	15.0799896372168	14.878633852275	15.0076800435302	15.1792955242774	15.1923610037228	15.4267832206879	15.3759111787166
Pabpn1	14.2430412347197	14.2545693677486	14.3413688193621	14.2904967596042	14.224388640637	14.2318545050705	14.3271275947182	14.2673241688502
Pacrgl	12.5397251542063	12.9270993540858	12.6615115197238	12.4050073302287	12.2012477117944	11.8249679798391	12.130395819723	11.9628357431354
Pacs2	12.6426656043635	12.6388238084158	12.7196733125194	12.5952075030832	12.3830777925244	12.3912591677561	12.0305112554245	12.0469919217569
Paf1	12.9647157290615	13.0108526430169	13.101779316296	12.7795310782457	12.5629447281984	12.6294007817773	12.6074671586993	12.5602552777866
PAGR1	14.405085093221	14.6161920963004	14.2456021254474	14.2973059606725	14.0732879583765	14.2114397156157	14.2567623833675	14.0080516965254
Pak1ip1	14.4652525244001	13.6474531701364	13.8021845582467	14.4187076471253	13.8636752465738	13.8278451181094	13.934689358465	14.0376367073235
Pak4	13.7204887819948	13.828480411023	13.6781332797222	13.8970529443171	13.547676280488	13.6461733166968	13.9515747748084	13.7462057262093
Palb2	13.1911229990576	13.4642941305429	13.4932517933509	13.2005721517827	12.9275933338363	13.0624481001135	12.6171329005529	12.9134274233881
Palm	13.547676280488	13.5019803438086	13.246604992345	13.4553823583025	13.2363764285016	13.327779876993	13.4521775598314	13.5739250946852
Pan3	13.1318112854842	13.1473694530553	13.2080583796423	12.8474182870062	12.9798485839976	13.1748931898962	13.0613495682109	12.865113097729
Pank2	13.0710511630504	12.9503384859762	13.4656472200111	12.9523868366001	13.1453308919058	13.0485726169756	12.7604363216621	12.8666866507103
Panx1	12.9040072743333	12.7746086831812	13.0663450067296	12.4689839882589	13.4286207174392	13.6991675687824	13.4309632944613	13.211215321876
Parg	16.3303098558729	16.4291437083105	16.5150037601745	16.6270260789456	16.5686612294723	16.5891979647679	16.6270260789456	16.6161956727378
Parn	13.257155449702	13.3797264238102	13.2424326231064	12.9623924124393	12.9993091618584	13.0444253916882	12.7993505913684	12.891132859528
Parp10	14.3943963992614	14.2874454057456	14.2445450905775	14.4072134001581	14.3545047319642	14.3551886820162	14.0278311450104	14.1274916411569
Parp2	12.6919394214	12.4772220559602	12.342816639915	12.6712617843363	12.4344137202598	12.3115069980055	12.2624815843989	12.2512622161774
Parp4	13.9810509640417	13.96318730949	14.3929899117218	14.5223052295431	14.4757396488662	14.4946618682834	14.177310384965	14.0854421339083
Paxbp1	15.0546623738284	15.0836917242796	14.9838590251707	14.8937873856432	14.8845824469606	14.9160450856145	14.7645925742863	14.8430966163967
Pbrm1	15.722138046639	15.5213860429993	13.0866506669361	15.1076964559191	14.5923833165872	14.7953325136168	14.8413474838274	14.8165291119852
Pbx2	14.0018765674696	14.0334712650013	14.0271675526058	13.7129816576071	13.7359385976787	13.9360110579498	14.2898785651896	14.3335283657405
Pbxip1	12.9427574190122	12.9001910117099	13.6052145972499	13.211215321876	12.8542062608868	13.1223085417271	12.967960240444	12.7993505913684
Pccb	14.6745266928276	14.8243168397289	14.6059097902159	14.5536344512122	14.1665581696151	14.3929899117218	14.2863210038118	13.9228386811351
Pcdha9	14.060747813816	14.2054108678023	13.9505625202571	13.8529704972286	13.884459701362	13.9265811343032	13.9166612841584	13.755662139825
Pcf11	14.8556577087389	14.6526686116325	13.6963629034594	14.4993716046916	14.9045814192836	14.9598755059171	14.7501184981414	14.81752466685
Pcid2	13.6516744855543	13.7110270000217	13.6731255124314	13.6437978704318	13.4462666961723	13.5574757380814	13.5742449796713	13.4987897803768
Pclo	13.1650727357141	13.137587474882	13.0805057899277	13.0497331558789	13.0460231730875	13.0115836310601	12.7585384905443	12.6038236967193
Pcnp	14.7751332202144	14.6608711466847	14.5004691053224	14.3964701354215	14.6640317248716	14.7322819320951	14.461113873427	14.4449724064231
Pcnt	12.9875747067264	12.90868640073	12.2218787227852	12.8666866507103	12.6171329005529	12.3490289415985	12.0268443003344	12.2563658828017
Pcnxl3	12.1900198270207	12.1354056285048	12.2833175961504	12.0268443003344	12.3722853056779	12.2047803051654	12.2427363737935	12.4626725914957
Pdcd5	12.118048333361	12.4505819198926	12.1720345371755	11.9721703328287	12.3001088781734	12.0709670999872	12.0016359396562	12.2478009963421
Pde12	14.395588271198	14.5212991755479	14.4747825459388	14.1736555375859	14.0951724003394	14.2330918937972	14.0563800696288	14.2009837534496
Pde4c	16.4494758891207	16.5099389036737	16.5323710218577	16.9166608701851	15.9658615361373	16.0603310350585	15.8803582259206	15.6897211731481
Pde7a	12.1028465450808	12.0869410394364	12.2563658828017	11.747779650355	12.0409376854178	11.8962555470227	12.2012477117944	12.0937739425425
Pdlim7	12.7276237468271	12.1869686364674	12.9728061246595	12.5693134226878	12.4383744903573	12.6233288892633	12.0324291824127	12.0607850456962
Pdpk1	15.390502277266	15.3677810462507	15.3790674290352	15.342071652474	15.4244836533239	15.4073407044575	15.4389820697719	15.3656617031227
Pds5b	16.0107658477367	15.9687574340789	15.1752921564211	15.780680765725	15.6922472100963	15.6922472100963	15.4472185127614	15.3971437143019
Pebp1	16.5686612294723	16.5828442303745	16.456673304204	16.3831672819255	16.5427666108519	16.4835401579748	16.3375996159441	16.3248796348159
Pecam1	14.3512045131897	14.2882149899707	14.1849713388761	14.0120165289449	14.2133833246658	14.3743631832406	13.9685177496365	13.8597233594838
Peg3	12.3969548745038	12.5534176389049	12.3183308176753	12.4648945489595	12.6324356002817	12.4963978082652	12.4472421899783	12.4307939993751
Per1	13.1174153304953	13.3772443930645	13.2388013320452	13.151634753203	13.1182387034331	13.1632705026528	13.2709566908753	13.2976820239295
Perm1	11.5188881809074	11.605753126658	10.238030266461	11.5083000152269	11.917662776101	12.4050073302287	11.8019704445716	11.7826971656248
Pex19	13.5148881379949	13.5879787249591	13.7056025301858	13.4987897803768	13.5683436639757	13.673877390004	13.7381194865482	13.6588609379706
Pfas	15.6873079397967	15.819103157738	15.738858492195	15.7697500621138	15.6788875271733	15.7156350721182	15.6897211731481	15.6573583762682
Pfkfb2	14.3879052415104	14.507293564616	14.3025603721538	14.2545693677486	14.1977541851622	14.2988022561804	14.2009837534496	14.2162044153605
Pfkm	12.1438642360302	12.3578438583146	12.2383414502249	12.0507547878924	12.022592712393	12.1563121644263	12.1596694343809	11.9853201860457
Pgam1	14.4366011320488	14.3639542154479	14.4271635549768	14.2419911793153	14.4146833844489	14.4442103843446	14.4481302317769	14.5004691053224
Pgm1	17.4708969517375	17.4979303549228	17.3924096846342	17.4258436729935	17.451302661309	17.451302661309	17.2270874933306	17.1109590106221
Pgm2	18.0963634132291	18.1223806883958	18.4056956876552	17.7564732137717	18.1223806883958	18.1223806883958	17.8987469773338	17.5173269482826
Pgm2l1	13.2453726631532	13.1338013237426	13.468156767075	12.9375176902668	13.4489002443887	13.443421797636	13.0624481001135	12.8943435059082
Pgm3	15.8940174777926	15.8803582259206	15.819103157738	15.6844564444853	15.7528038717764	15.8216530170817	15.8680689631891	15.8016176609746
Pgrmc1	14.4246747696064	14.4431671542789	14.5938888725194	14.3917999039943	14.1488837735235	14.1590804062033	14.2044538039719	14.1758338415356
Pgrmc2	16.1353957396367	16.1042326895128	16.2520571539435	16.1550015241938	15.9428893131738	16.0107658477367	16.1585786003812	16.0864784268893
Phactr1	14.1971274689172	14.2466240897224	13.9371949022813	14.1172437343435	13.8559759231699	13.6719547217058	13.4011019644184	13.4476586139316
Phc1	14.2346519077	14.1933013251513	14.1566485145742	14.0508156248493	14.0096771325126	13.9893707155684	13.6461733166968	13.8720667101787
Phf1	14.4554210557878	14.5223052295431	14.4146833844489	14.5025577168072	14.2898785651896	14.3475240044969	14.2274857453802	14.0590771264878
Phf12	14.6059097902159	14.7097230667657	14.5912822122333	14.489745064477	14.3352462177818	14.4098903182846	14.1395110447505	14.1636885030545
Phf20l1	14.4641720339587	14.6320130283816	14.2060823304093	14.6482525956634	14.3522708506983	14.4338181802087	14.2757639058176	14.118347428928
Phf3	14.439046925733	14.3860762097331	13.8515239083802	14.8430966163967	14.4098903182846	14.4464513850185	14.3779943702959	14.3398512138381
Phf8	14.5923833165872	14.3001845554509	13.673877390004	14.9244833160656	13.766492977923	13.869050354037	13.4399049201182	13.7164842368708
Phip	14.0705627110377	14.0156829021904	12.9902489403145	13.9579077311363	13.7005898746704	13.7960369093743	13.9733817561861	13.9920130977594
Phldb1	11.6977537594299	11.7618178976099	11.4059488337602	12.0111842094872	12.1415358376974	11.8132314161249	12.2732141116169	12.7397576563444
Phldb3	13.8222188025153	13.8068665884114	14.2800643513989	13.5414532839213	14.0271675526058	14.1452723626448	14.1123640399254	13.6084337394746
Phtf1	12.9592274734932	12.8700426478274	13.3424356164692	12.90868640073	12.3490289415985	12.513644434137	12.6009183535066	12.7129771488216
Pi4k2a	12.596360758418	12.6948367310738	13.1318112854842	12.7746086831812	13.0108526430169	12.5413024090799	12.5534176389049	12.6731128549601
Pias1	14.8959667708196	15.0255986689993	15.0692522121404	14.9128278637408	15.1258089375172	15.0692522121404	15.0395784994245	15.0076800435302
Pid1	13.2681725611472	13.3080896739175	13.3751426004802	13.3217828147489	13.1360406348202	13.151634753203	13.0663450067296	13.0035763884207
Pigb	12.2218787227852	12.4610982307357	12.2914211763461	12.2732141116169	11.9466390342584	12.0823339354324	11.6977537594299	11.7337621097012
Pik3ap1	15.7953559285748	15.9071612304717	15.7741741465889	15.8444085895178	15.8574571751896	15.7889914964818	15.8724179142243	15.7255538435679
Pik3c2b	13.9086313965546	13.6943351928897	13.7831868136854	13.8980951117608	13.9437815881573	13.9460315525096	13.9389679342053	13.8376797944495
Pik3cd	14.3864752979379	14.4697451404929	14.4459635833677	14.1376761804	13.7230100125963	14.0035182496596	13.8478834269719	13.7855409143952
Pik3cg	13.0828964404553	12.9557895126385	13.53279217871	12.733489347706	12.592132777475	12.545069521496	12.1120866677676	11.917662776101
Pik3r1	14.3743631832406	14.4591852776569	14.24383021113	14.3582167421997	14.0186033351425	14.1604291138618	14.0528955312245	14.162162783419
Pik3r5	13.7489335715878	13.7878065512558	13.607366225753	13.8327751489527	13.4024173379537	13.3825696605008	13.3825696605008	13.317521098043
Pip5k1c	12.2676454793104	12.4781339682434	12.573242247901	12.596360758418	12.7003091247994	12.8083316274406	12.7094771466459	12.6698233679347
Pisd	14.2932481339165	14.4449724064231	14.1665581696151	13.9337862024695	13.9929951415448	13.5653955671072	13.764677958422	13.6558277943742
Pitpnm2	13.203701351567	13.2022542356792	13.1559497982161	13.1738681368997	13.2551783099044	13.1120312316779	13.1924683500758	13.3056468154133
Pitx2	13.8305877042674	13.9043690043159	13.8901497736975	13.7216666513079	13.5441777209896	13.875990161028	13.5850001411463	13.5152662925489
Pja1	12.0545020795346	12.1992115303436	12.4505819198926	11.8549837910286	12.1596694343809	12.4344137202598	12.5233607729932	12.1317307617223
Pja2	12.4247167680182	12.2967578158315	12.7024909625431	12.9225969787339	12.9575138955835	12.9353678183954	12.6782745447601	12.8559173998979
Pkdrej	14.8530170409956	14.7751332202144	14.7645925742863	14.6338615715708	14.6335808092843	14.7662343525203	14.5425517282016	14.3528827837004
Pla2g4a	12.2967578158315	12.1438642360302	12.6088307494237	12.4801635045373	12.3284482791625	12.3303819970567	12.1929270166544	12.3018083406309
Pla2g4f	15.2686404132771	15.4519545644958	15.3091988894606	15.2188956082044	15.1377184375524	15.1809507025396	15.3811723904439	15.1956160578184
Pla2g6	14.0050131365834	14.2555370304467	13.9653617716787	13.9856800651362	14.208369704105	14.2545693677486	14.2037838502383	14.295483988489
Plcb3	12.9857993279949	12.733489347706	12.8415885108461	12.8255167860959	12.3549716219541	12.4772220559602	12.3887682808529	12.5546432069273
Plce1	12.2886508851745	12.3284482791625	12.3983561967188	12.130395819723	12.1720345371755	11.9070480495952	12.1869686364674	12.1869686364674
Plcl1	12.7819307144325	12.8459683689755	12.3932493559886	12.4156041275345	12.130395819723	12.2107295859676	12.022592712393	12.2759832248763
Plcl2	14.224388640637	14.2274857453802	13.9701157229066	14.1308701412181	13.9619575052105	14.1123640399254	14.1214732004774	13.9856800651362
